price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,manufacturer
13950,2016,chevrolet traverse,good,6.0,gas,52504.0,automatic,SUV,silver,1.0,chevrolet
9900,2010,toyota prius,excellent,4.0,hybrid,,automatic,sedan,color_unknown,0,toyota
13950,2016,chevrolet traverse,good,6.0,gas,52504.0,automatic,SUV,silver,1.0,chevrolet
12500,2017,volkswagen jetta,like new,4.0,gas,37500.0,automatic,coupe,blue,0,volkswagen
4995,2009,chrysler town & country,good,6.0,gas,192000.0,automatic,mini-van,blue,0,chrysler
10999,2004,ford f250 super duty,excellent,8.0,diesel,145037.0,automatic,pickup,silver,1.0,ford
19995,2003,ram 2500,like new,,diesel,163951.0,manual,truck,white,1.0,ram
20988,0,jeep grand cherokee,like new,6.0,gas,,automatic,SUV,white,1.0,jeep
14995,2010,ford f-150,excellent,8.0,gas,,automatic,truck,blue,1.0,ford
22988,2018,chevrolet camaro,like new,6.0,gas,13000.0,automatic,coupe,red,0,chevrolet
5700,2013,hyundai sonata,excellent,4.0,gas,99996.0,automatic,sedan,black,0,hyundai
2900,2001,ram 2500,excellent,8.0,gas,184000.0,automatic,truck,white,0,ram
15990,2001,gmc sierra 1500,good,8.0,gas,,automatic,truck,color_unknown,1.0,gmc
40988,2018,chevrolet silverado,like new,8.0,gas,20000.0,automatic,truck,red,1.0,chevrolet
19990,2006,gmc sierra 2500hd,good,,gas,113648.0,automatic,truck,custom,1.0,gmc
31588,2018,chevrolet colorado,like new,6.0,gas,7659.0,automatic,truck,blue,1.0,chevrolet
3450,2008,ford escape,good,6.0,gas,148978.0,automatic,SUV,blue,1.0,ford
28990,2011,ford econoline,good,10.0,gas,17037.0,automatic,bus,white,0,ford
20990,2009,ram 2500,good,8.0,gas,107469.0,automatic,truck,white,1.0,ram
14990,2012,jeep wrangler,good,6.0,gas,150356.0,automatic,SUV,silver,1.0,jeep
19490,2013,chevrolet silverado 2500hd,good,8.0,gas,77755.0,automatic,truck,custom,1.0,chevrolet
45500,2018,chevrolet silverado,new,8.0,diesel,10200.0,automatic,pickup,white,1.0,chevrolet
19990,2012,ford f-250 sd,good,8.0,gas,81207.0,automatic,truck,custom,1.0,ford
23990,2015,ford f-350 sd,good,,gas,136940.0,automatic,truck,white,1.0,ford
14990,0,ford econoline,good,8.0,gas,53366.0,automatic,truck,color_unknown,0,ford
15991,2010,gmc sierra 1500,good,8.0,gas,,automatic,truck,white,1.0,gmc
13990,2006,ford f-350 sd,good,8.0,diesel,205944.0,automatic,truck,white,0,ford
28990,2015,ford f-350 sd,good,8.0,diesel,,automatic,truck,color_unknown,1.0,ford
18990,2000,ford f-350 sd,good,8.0,diesel,118774.0,automatic,truck,silver,1.0,ford
7990,2006,ford econoline,good,8.0,gas,105429.0,automatic,van,white,0,ford
28990,2015,ford f-350 sd,good,8.0,diesel,53628.0,automatic,truck,white,1.0,ford
10990,2008,ford f-350 sd,good,8.0,gas,219189.0,automatic,truck,white,0,ford
16490,2012,ford f-250 sd,good,8.0,gas,68289.0,automatic,truck,white,0,ford
20990,2011,ford f-350 sd,good,8.0,gas,63887.0,automatic,truck,white,1.0,ford
17900,0,toyota corolla,like new,4.0,gas,15300.0,automatic,sedan,red,0,toyota
17988,2017,chevrolet traverse,like new,6.0,gas,52000.0,automatic,SUV,silver,0,chevrolet
21499,2016,subaru outback,excellent,4.0,gas,41493.0,automatic,wagon,brown,1.0,subaru
9999,2012,chevrolet malibu,good,6.0,gas,,automatic,sedan,red,0,chevrolet
9999,2007,toyota sienna,good,6.0,gas,,automatic,wagon,white,1.0,toyota
8988,2014,ford mustang,excellent,6.0,gas,52093.0,manual,coupe,black,0,ford
9988,2007,jeep wrangler unlimited,excellent,6.0,gas,,automatic,SUV,orange,0,jeep
13600,2014,toyota camry,excellent,4.0,gas,49009.0,automatic,sedan,white,0,toyota
10999,2012,nissan rogue,good,4.0,gas,65807.0,automatic,wagon,black,1.0,nissan
8500,2014,ford explorer,like new,8.0,gas,153235.0,automatic,SUV,black,1.0,ford
13000,2005,jeep wrangler,excellent,6.0,gas,81000.0,automatic,offroad,white,1.0,jeep
21988,2017,chrysler 300,like new,6.0,gas,36000.0,automatic,sedan,black,1.0,chrysler
19900,2002,gmc sierra 2500hd,excellent,,gas,49000.0,automatic,truck,white,1.0,gmc
13500,2017,nissan sentra,excellent,4.0,gas,29472.0,automatic,sedan,red,0,nissan
16900,2009,ford f-250 sd,excellent,,gas,,automatic,truck,color_unknown,1.0,ford
4800,2012,ford fusion se,excellent,4.0,gas,68994.0,automatic,sedan,color_unknown,0,ford
5995,2004,chevrolet tahoe,good,8.0,gas,212034.0,automatic,SUV,black,1.0,chevrolet
7495,0,toyota camry le,good,,gas,131930.0,automatic,sedan,silver,0,toyota
4695,2004,ford ranger,good,4.0,gas,187639.0,automatic,truck,blue,0,ford
6995,2013,kia soul,good,4.0,gas,135457.0,automatic,wagon,silver,0,kia
8495,2007,ford f-150,good,8.0,gas,141161.0,automatic,truck,grey,0,ford
12900,2006,chevrolet silverado 2500hd,excellent,8.0,gas,185000.0,automatic,truck,white,1.0,chevrolet
28900,2011,ford f-350 sd,excellent,8.0,diesel,120000.0,automatic,truck,white,1.0,ford
14500,2004,chevrolet silverado 2500hd,excellent,8.0,gas,106000.0,automatic,truck,color_unknown,1.0,chevrolet
13950,2016,chevrolet traverse,good,,gas,,automatic,SUV,silver,1.0,chevrolet
41000,2016,ram 2500,excellent,,diesel,38000.0,automatic,pickup,blue,1.0,ram
20000,2010,toyota tacoma,excellent,6.0,gas,86700.0,automatic,pickup,grey,1.0,toyota
16995,2015,toyota rav4,good,4.0,gas,,automatic,SUV,grey,1.0,toyota
10995,2014,chevrolet impala,good,6.0,gas,72710.0,automatic,sedan,color_unknown,0,chevrolet
18995,2015,ford explorer,good,6.0,gas,59565.0,automatic,SUV,silver,1.0,ford
13500,2004,ford mustang,like new,8.0,gas,9978.0,manual,coupe,black,0,ford
5000,2008,jeep grand cherokee laredo,good,6.0,gas,151000.0,automatic,SUV,black,1.0,jeep
8900,2012,nissan altima,excellent,4.0,gas,,automatic,coupe,white,0,nissan
14975,2015,toyota prius,like new,4.0,hybrid,40798.0,automatic,sedan,grey,0,toyota
29995,2017,ram 2500,excellent,8.0,gas,42235.0,automatic,pickup,color_unknown,1.0,ram
4250,2005,honda accord,excellent,6.0,gas,183163.0,automatic,sedan,red,0,honda
12000,2012,ford f150,good,6.0,gas,157030.0,automatic,truck,black,0,ford
19900,2002,gmc sierra 2500hd,excellent,8.0,gas,49000.0,automatic,truck,white,1.0,gmc
13900,2009,chevrolet silverado 3500hd,good,8.0,gas,172000.0,automatic,truck,black,1.0,chevrolet
1800,2006,chevrolet silverado 3500hd,fair,8.0,diesel,200000.0,automatic,pickup,white,0,chevrolet
16900,2009,ford f-250 sd,excellent,10.0,gas,59000.0,automatic,truck,white,1.0,ford
1200,2001,toyota corolla,fair,4.0,gas,203867.0,automatic,sedan,blue,0,toyota
12900,2006,chevrolet silverado 2500hd,excellent,8.0,gas,185000.0,automatic,truck,white,1.0,chevrolet
28900,2011,ford f-350 sd,excellent,,diesel,120000.0,automatic,truck,white,1.0,ford
22995,2013,ram 1500,good,,gas,,automatic,truck,color_unknown,1.0,ram
14500,2004,chevrolet silverado 2500hd,excellent,8.0,gas,106000.0,automatic,truck,grey,1.0,chevrolet
5500,2006,chevrolet tahoe,good,,gas,216000.0,automatic,SUV,white,0,chevrolet
5500,2009,nissan rogue,good,4.0,gas,120000.0,automatic,SUV,color_unknown,1.0,nissan
6695,2009,gmc sierra 1500,good,8.0,gas,180486.0,automatic,pickup,white,1.0,gmc
6795,2009,ford mustang,good,6.0,gas,95627.0,automatic,coupe,silver,0,ford
9295,2013,chrysler 300,good,,gas,114584.0,automatic,sedan,white,0,chrysler
22900,0,chevrolet camaro lt coupe 2d,good,6.0,gas,7961.0,other,coupe,red,0,chevrolet
16000,2014,chevrolet camaro lt coupe 2d,good,6.0,gas,73289.0,other,coupe,black,0,chevrolet
4995,2005,chrysler town & country,good,6.0,gas,59000.0,automatic,mini-van,blue,0,chrysler
3200,2005,jeep grand cherokee,good,8.0,gas,159000.0,automatic,SUV,color_unknown,1.0,jeep
4200,1997,ford f-150,excellent,8.0,gas,111000.0,automatic,truck,white,0,ford
26995,2013,chevrolet silverado 2500hd,good,8.0,diesel,115631.0,automatic,truck,black,1.0,chevrolet
11995,0,toyota camry,good,4.0,gas,85290.0,automatic,sedan,grey,0,toyota
4800,2010,nissan sentra,excellent,4.0,gas,104000.0,automatic,sedan,color_unknown,0,nissan
5600,2015,ford focus se,like new,4.0,gas,75000.0,automatic,sedan,black,0,ford
18000,2015,ford f-250,good,8.0,diesel,170032.0,automatic,truck,white,1.0,ford
3200,2006,chevrolet trailblazer,good,6.0,gas,200000.0,automatic,SUV,color_unknown,1.0,chevrolet
1750,1997,honda accord,good,4.0,gas,217000.0,automatic,coupe,white,0,honda
12900,2013,toyota rav4,excellent,4.0,gas,102743.0,automatic,SUV,silver,0,toyota
14990,2012,buick enclave,excellent,6.0,gas,72228.0,automatic,SUV,red,1.0,buick
12900,2014,jeep cherokee,excellent,,gas,121571.0,automatic,SUV,black,1.0,jeep
9995,2014,ford mustang,good,6.0,gas,121178.0,automatic,coupe,custom,0,ford
17995,2003,gmc sierra 2500hd,like new,8.0,diesel,139820.0,automatic,truck,color_unknown,1.0,gmc
3000,2002,nissan sentra,good,4.0,gas,,automatic,sedan,white,0,nissan
6995,2013,chevrolet malibu,good,4.0,gas,100.0,manual,sedan,color_unknown,0,chevrolet
6000,2004,dodge dakota,good,8.0,gas,117700.0,automatic,SUV,blue,1.0,dodge
40000,2017,ram 2500,like new,6.0,diesel,,automatic,truck,red,1.0,ram
23300,2018,nissan frontier crew cab sv,good,6.0,gas,27493.0,other,pickup,color_unknown,1.0,nissan
23000,2012,ram 2500,excellent,6.0,diesel,95622.0,automatic,truck,silver,1.0,ram
28500,2016,ford f150 supercrew cab xlt,good,6.0,gas,44044.0,other,pickup,color_unknown,1.0,ford
10795,2014,ford f-150,good,6.0,gas,165491.0,automatic,pickup,silver,1.0,ford
18200,2011,ford f-150,good,8.0,gas,96400.0,automatic,pickup,black,1.0,ford
22000,2018,nissan frontier crew cab sv,good,6.0,gas,12144.0,other,pickup,blue,0,nissan
12295,2016,ford fusion,good,4.0,gas,63537.0,automatic,sedan,grey,0,ford
7295,2014,volkswagen passat,good,4.0,gas,,automatic,sedan,black,0,volkswagen
6095,2007,toyota camry,good,4.0,gas,,automatic,sedan,red,0,toyota
3000,0,gmc yukon,good,8.0,gas,168000.0,automatic,SUV,silver,1.0,gmc
6800,1993,chevrolet silverado 1500,excellent,8.0,gas,198000.0,automatic,truck,red,1.0,chevrolet
2995,2006,chevrolet suburban,good,8.0,gas,329039.0,automatic,SUV,color_unknown,1.0,chevrolet
2995,2003,chrysler town & country,good,6.0,gas,191040.0,automatic,mini-van,blue,0,chrysler
12995,2014,chevrolet equinox,good,4.0,gas,38358.0,automatic,SUV,white,0,chevrolet
15695,2012,cadillac escalade,good,8.0,gas,133754.0,automatic,SUV,silver,1.0,cadillac
17700,0,nissan frontier crew cab sv,good,,gas,55856.0,other,pickup,white,0,nissan
19000,2015,nissan frontier crew cab sv,good,6.0,gas,43707.0,other,pickup,red,0,nissan
17495,2012,toyota 4runner,good,6.0,gas,154750.0,automatic,SUV,color_unknown,1.0,toyota
3800,2007,chevrolet suburban,fair,8.0,gas,243000.0,automatic,SUV,grey,0,chevrolet
20000,2002,chevrolet corvette,like new,8.0,gas,42000.0,automatic,convertible,grey,0,chevrolet
18588,2016,chevrolet camaro,like new,6.0,gas,50000.0,manual,coupe,white,0,chevrolet
4995,2004,jeep grand cherokee,good,6.0,gas,166590.0,automatic,SUV,black,1.0,jeep
4800,2006,toyota rav4,excellent,4.0,gas,189180.0,automatic,sedan,black,0,toyota
2450,0,ford taurus,good,6.0,gas,95345.0,automatic,sedan,color_unknown,0,ford
15500,2016,ford mustang,excellent,4.0,gas,,automatic,convertible,color_unknown,0,ford
2000,1999,nissan sentra,good,4.0,gas,127000.0,automatic,sedan,black,0,nissan
4500,2001,dodge grand caravan,good,,gas,147000.0,automatic,van,white,0,dodge
16990,2009,jeep wrangler unlimited,excellent,6.0,gas,117375.0,automatic,SUV,silver,1.0,jeep
12990,0,chevrolet colorado,excellent,4.0,gas,103009.0,automatic,truck,white,0,chevrolet
20990,2016,honda pilot,excellent,5.0,gas,115247.0,automatic,SUV,silver,1.0,honda
5200,1997,ford f-250,good,8.0,diesel,356000.0,automatic,truck,white,0,ford
3995,1998,toyota camry le,excellent,4.0,gas,134000.0,automatic,sedan,red,0,toyota
4995,2005,chrysler town & country,good,6.0,gas,59000.0,automatic,mini-van,blue,0,chrysler
10300,2008,chevrolet silverado,fair,8.0,gas,139091.0,automatic,pickup,blue,0,chevrolet
7995,2012,toyota camry,excellent,4.0,gas,147000.0,automatic,sedan,white,0,toyota
19900,2002,gmc sierra 2500hd,excellent,8.0,gas,49000.0,automatic,truck,white,1.0,gmc
14991,2015,ram 1500,good,6.0,gas,129298.0,automatic,truck,white,1.0,ram
15500,2018,ram 1500,good,8.0,gas,27638.0,automatic,truck,color_unknown,0,ram
5295,2008,subaru impreza,good,,gas,136000.0,automatic,hatchback,black,1.0,subaru
3000,2008,acura tl,like new,6.0,gas,195000.0,automatic,sedan,grey,0,acura
18500,2017,volkswagen passat,like new,4.0,gas,19000.0,automatic,sedan,color_unknown,0,volkswagen
7995,2014,chevrolet cruze,good,4.0,gas,71974.0,automatic,sedan,red,0,chevrolet
39900,2019,ford f250 super duty,like new,,diesel,17613.0,automatic,pickup,red,1.0,ford
12500,2011,ford f-150,good,8.0,gas,117042.0,automatic,truck,grey,1.0,ford
6995,2013,ford focus,good,4.0,gas,99030.0,automatic,sedan,white,0,ford
4495,2008,subaru impreza,good,4.0,gas,144000.0,manual,sedan,grey,1.0,subaru
4499,1996,ford f-250,good,8.0,gas,,automatic,truck,color_unknown,0,ford
13999,2012,chevrolet silverado 1500,excellent,8.0,gas,152000.0,automatic,truck,color_unknown,1.0,chevrolet
4000,2005,cadillac escalade,excellent,8.0,gas,241550.0,automatic,SUV,color_unknown,1.0,cadillac
4250,0,honda accord,excellent,,gas,183163.0,automatic,sedan,red,0,honda
37995,2018,ram 2500,excellent,6.0,diesel,46008.0,automatic,pickup,white,1.0,ram
18998,2013,ram 1500,excellent,8.0,gas,126058.0,automatic,truck,brown,1.0,ram
9000,2012,ford escape,excellent,,gas,52830.0,automatic,SUV,silver,1.0,ford
2800,2006,honda civic,excellent,4.0,hybrid,191364.0,automatic,sedan,grey,0,honda
4500,2009,toyota camry,excellent,4.0,gas,186573.0,automatic,sedan,silver,0,toyota
29988,2017,gmc sierra,like new,8.0,gas,,automatic,truck,black,1.0,gmc
59995,2019,ram 2500,like new,6.0,diesel,22635.0,automatic,truck,white,1.0,ram
29588,2017,chevrolet silverado,like new,8.0,gas,17000.0,automatic,truck,color_unknown,1.0,chevrolet
12997,0,ford econoline,excellent,8.0,gas,,automatic,van,white,0,ford
19500,2000,ford f-250 super duty,excellent,8.0,diesel,,manual,pickup,white,1.0,ford
14500,2004,gmc sierra,like new,8.0,diesel,154859.0,automatic,truck,black,1.0,gmc
36600,2011,ford mustang,like new,8.0,gas,22628.0,manual,coupe,red,0,ford
5000,2008,ford escape,good,6.0,gas,,automatic,SUV,color_unknown,1.0,ford
6000,2001,toyota tacoma,good,4.0,gas,,automatic,pickup,red,1.0,toyota
6500,2006,ford mustang,excellent,6.0,gas,77000.0,automatic,coupe,black,0,ford
3150,2001,toyota camry,good,4.0,gas,138600.0,automatic,sedan,green,0,toyota
14495,2016,dodge grand caravan,good,6.0,gas,59170.0,automatic,mini-van,red,0,dodge
3900,2009,chevrolet malibu,excellent,4.0,gas,112300.0,automatic,sedan,blue,0,chevrolet
3900,2005,jeep liberty,excellent,6.0,gas,,other,SUV,white,1.0,jeep
5500,2008,ford escape,excellent,6.0,gas,114000.0,automatic,SUV,custom,1.0,ford
1000,2002,subaru outback,fair,4.0,gas,170000.0,automatic,hatchback,green,1.0,subaru
34000,0,toyota tacoma,good,6.0,gas,31000.0,automatic,truck,brown,1.0,toyota
18995,2017,gmc acadia,excellent,6.0,gas,107430.0,automatic,SUV,white,1.0,gmc
9000,2012,dodge charger,good,6.0,gas,,automatic,sedan,black,1.0,dodge
10000,2006,ford f-150,good,,gas,134000.0,automatic,truck,black,1.0,ford
7350,2011,ford edge,excellent,6.0,gas,142000.0,automatic,SUV,color_unknown,0,ford
3700,2006,chevrolet equinox,excellent,,gas,141000.0,automatic,van,black,0,chevrolet
2750,2008,dodge grand caravan,excellent,6.0,gas,177254.0,automatic,mini-van,silver,0,dodge
38500,2018,ford f250,excellent,8.0,diesel,55000.0,automatic,truck,color_unknown,1.0,ford
13991,2015,honda accord,good,4.0,gas,77294.0,automatic,sedan,purple,0,honda
14991,2007,jeep wrangler,good,6.0,gas,,automatic,SUV,white,1.0,jeep
22988,2014,ram 1500,like new,8.0,gas,75000.0,automatic,truck,black,1.0,ram
3850,2005,volkswagen jetta,excellent,4.0,diesel,143964.0,automatic,wagon,red,0,volkswagen
9500,2017,ford focus,excellent,4.0,gas,59709.0,automatic,hatchback,silver,0,ford
34988,2018,chevrolet silverado,like new,4.0,gas,3000.0,automatic,truck,silver,0,chevrolet
29588,2014,jeep wrangler,like new,6.0,gas,60000.0,automatic,SUV,black,1.0,jeep
7750,2014,chevrolet cruze,excellent,4.0,gas,110485.0,automatic,sedan,color_unknown,0,chevrolet
14900,2010,ford f-150,like new,8.0,gas,121920.0,automatic,truck,color_unknown,1.0,ford
7900,2005,chevrolet silverado 3500hd,good,8.0,gas,142000.0,automatic,truck,white,0,chevrolet
18490,2012,ram 1500,excellent,8.0,gas,44786.0,automatic,truck,black,0,ram
12995,2014,chrysler 300,excellent,6.0,gas,76041.0,automatic,sedan,red,0,chrysler
8988,2010,toyota rav4,excellent,4.0,gas,99000.0,automatic,SUV,color_unknown,0,toyota
16500,2012,gmc sierra 1500,excellent,8.0,gas,103968.0,automatic,truck,white,0,gmc
22490,2017,toyota tacoma,excellent,4.0,gas,42070.0,automatic,truck,color_unknown,0,toyota
2500,0,toyota camry le,good,6.0,gas,160000.0,automatic,sedan,grey,0,toyota
3995,2002,hyundai santa fe,excellent,4.0,gas,,manual,SUV,red,0,hyundai
26490,2013,chevrolet silverado 3500hd,excellent,8.0,gas,,automatic,other,white,0,chevrolet
6500,2012,hyundai santa fe,excellent,4.0,gas,144600.0,automatic,SUV,grey,0,hyundai
19950,2015,jeep wrangler,excellent,6.0,gas,14007.0,manual,SUV,black,1.0,jeep
5795,2012,subaru impreza,excellent,4.0,gas,212000.0,manual,hatchback,black,1.0,subaru
1800,2000,ford mustang,good,6.0,gas,178043.0,automatic,coupe,white,0,ford
4795,2004,toyota prius,excellent,4.0,hybrid,157000.0,automatic,sedan,color_unknown,0,toyota
9995,2004,ram 2500,excellent,6.0,diesel,247152.0,manual,truck,white,0,ram
29500,2017,chevrolet silverado 1500,excellent,8.0,gas,51985.0,automatic,truck,white,1.0,chevrolet
15990,2009,chevrolet tahoe,excellent,8.0,gas,95747.0,automatic,SUV,red,0,chevrolet
5995,1997,ford f150,like new,8.0,gas,100000.0,automatic,truck,black,1.0,ford
6500,2004,ford f-150,good,,gas,,automatic,pickup,black,1.0,ford
2500,2002,nissan sentra,good,4.0,gas,90000.0,automatic,sedan,white,0,nissan
20991,0,ram 1500,good,8.0,gas,132014.0,automatic,truck,blue,1.0,ram
3995,2008,honda civic lx,excellent,4.0,gas,220000.0,automatic,sedan,black,0,honda
16900,2009,ford f-250 sd,excellent,10.0,gas,,automatic,truck,white,1.0,ford
4250,2005,honda accord,excellent,6.0,gas,183163.0,automatic,sedan,red,0,honda
5995,2012,chevrolet malibu,good,4.0,gas,,automatic,sedan,grey,0,chevrolet
12995,2003,ford f250 super duty,like new,8.0,diesel,145087.0,automatic,truck,blue,1.0,ford
7500,2005,ford f350,good,8.0,diesel,280000.0,automatic,pickup,brown,1.0,ford
12990,2013,chrysler 300,excellent,6.0,gas,,automatic,sedan,black,0,chrysler
15990,2010,toyota 4runner,excellent,6.0,gas,,automatic,SUV,silver,0,toyota
13990,2018,ford fusion,excellent,4.0,gas,70187.0,automatic,sedan,black,0,ford
4995,2010,subaru impreza,good,4.0,gas,124545.0,manual,sedan,color_unknown,1.0,subaru
4995,2006,subaru outback,good,4.0,gas,134648.0,automatic,wagon,green,1.0,subaru
6995,2003,chevrolet silverado,good,8.0,gas,180000.0,automatic,truck,black,1.0,chevrolet
9250,2007,dodge dakota,excellent,8.0,gas,178000.0,automatic,truck,silver,1.0,dodge
3000,2000,honda accord,good,4.0,gas,337056.0,automatic,sedan,white,0,honda
4295,2005,toyota sienna,excellent,6.0,gas,224269.0,automatic,mini-van,yellow,0,toyota
6300,2016,ford escape,good,4.0,gas,41624.0,automatic,SUV,color_unknown,0,ford
16900,2009,ford f350,excellent,10.0,gas,104000.0,automatic,truck,purple,1.0,ford
6495,2008,dodge grand caravan,excellent,6.0,gas,146000.0,automatic,mini-van,blue,0,dodge
7900,2005,chevrolet silverado 3500hd,good,8.0,gas,142000.0,automatic,truck,white,0,chevrolet
19995,2006,ford f350 super duty,like new,8.0,diesel,142645.0,automatic,truck,black,1.0,ford
8495,2004,chevrolet silverado,like new,8.0,gas,107000.0,automatic,truck,color_unknown,1.0,chevrolet
6995,2004,ford f150,excellent,,gas,148000.0,automatic,truck,blue,1.0,ford
7000,2012,ford focus,like new,4.0,gas,68600.0,automatic,hatchback,blue,0,ford
9500,2014,ford focus se,excellent,4.0,gas,69000.0,manual,hatchback,silver,0,ford
11500,2007,ford ranger,like new,6.0,gas,50000.0,automatic,truck,color_unknown,1.0,ford
10495,2008,ford f150,like new,8.0,gas,,automatic,truck,color_unknown,1.0,ford
13000,2013,toyota rav4,like new,4.0,gas,74524.0,automatic,SUV,white,1.0,toyota
3295,0,chrysler town & country,excellent,6.0,gas,149000.0,automatic,mini-van,blue,0,chrysler
39010,0,gmc yukon,like new,,gas,63000.0,automatic,SUV,grey,1.0,gmc
10000,1997,ford f250 super duty,good,,diesel,247000.0,automatic,truck,white,1.0,ford
7800,2014,ford f-150,fair,6.0,gas,108000.0,automatic,truck,white,0,ford
8995,1997,toyota tacoma,like new,6.0,gas,126370.0,manual,truck,black,1.0,toyota
10000,1997,ford f250 super duty,good,8.0,diesel,247000.0,automatic,truck,white,1.0,ford
10000,1997,ford f250 super duty,good,8.0,diesel,247000.0,automatic,truck,white,1.0,ford
400,2006,ford focus,salvage,4.0,gas,,manual,sedan,black,0,ford
17000,1993,chevrolet corvette,excellent,8.0,gas,18450.0,automatic,hatchback,color_unknown,0,chevrolet
